(-0.600775, 1.84321) (-3.03544, 2.02917) (-0.662069, -1.82239) (-0.17615, 2.43798) (-3.15445, 2.39852) (-0.0135633, -1.30722) 
(-0.671682, 1.82613) (-3.03544, 2.02917) (-0.740217, -1.82235) (-0.163649, 2.45033) (-3.15445, 2.39852) (0.00402991, -1.30068) 
(-0.754888, 1.81435) (-3.03544, 2.02917) (-0.831576, -1.81343) (-0.138482, 2.46294) (-3.15445, 2.39852) (0.0309021, -1.2986) 
(-0.810757, 1.81328) (-3.03544, 2.02917) (-0.889392, -1.8095) (-0.125887, 2.46663) (-3.15445, 2.39852) (0.0510216, -1.29923) 
(-0.895939, 1.82136) (-3.03544, 2.02917) (-0.97955, -1.80299) (-0.101314, 2.46842) (-3.15445, 2.39852) (0.0841056, -1.30713) 
(-0.972178, 1.8361) (-3.03544, 2.02917) (-1.07063, -1.7891) (-0.0795542, 2.46589) (-3.15445, 2.39852) (0.109663, -1.31761) 
(-1.03959, 1.85757) (-3.03544, 2.02917) (-1.15925, -1.76608) (-0.058955, 2.45956) (-3.15445, 2.39852) (0.133011, -1.3297) 
(-1.09366, 1.88133) (-3.03544, 2.02917) (-1.2319, -1.74019) (-0.0391712, 2.45355) (-3.15445, 2.39852) (0.148002, -1.3368) 
(-1.1659, 1.92048) (-3.03544, 2.02917) (-1.32711, -1.70422) (-0.0187289, 2.44479) (-3.15445, 2.39852) (0.173597, -1.34374) 
(-1.24216, 1.96658) (-3.03544, 2.02917) (-1.39581, -1.67751) (0.0112697, 2.43501) (-3.15445, 2.39852) (0.204447, -1.35069) 
(-1.29985, 1.99656) (-3.03544, 2.02917) (-1.44142, -1.65728) (0.037514, 2.42765) (-3.15445, 2.39852) (0.231308, -1.35341) 
(-1.35612, 2.01878) (-3.03544, 2.02917) (-1.47808, -1.6341) (0.0672182, 2.42079) (-3.15445, 2.39852) (0.26142, -1.35472) 
(-1.41831, 2.03457) (-3.03544, 2.02917) (-1.53232, -1.60319) (0.101304, 2.41498) (-3.15445, 2.39852) (0.298107, -1.35858) 
(-1.47633, 2.04191) (-3.03544, 2.02917) (-1.59857, -1.57198) (0.139701, 2.40869) (-3.15445, 2.39852) (0.336467, -1.36452) 
(-1.52154, 2.0421) (-3.03544, 2.02917) (-1.64674, -1.55113) (0.168592, 2.40247) (-3.15445, 2.39852) (0.36777, -1.37087) 
(-1.58088, 2.03474) (-3.03544, 2.02917) (-1.70692, -1.52009) (0.213445, 2.39451) (-3.15445, 2.39852) (0.412161, -1.37995) 
(-1.63334, 2.02278) (-3.03544, 2.02917) (-1.75122, -1.51913) (0.249455, 2.38719) (-3.15445, 2.39852) (0.450912, -1.38812) 
(-1.6978, 2.00236) (-3.03544, 2.02917) (-1.8062, -1.5438) (0.30032, 2.37765) (-3.15445, 2.39852) (0.504222, -1.39839) 
(-1.76307, 1.98082) (-3.03544, 2.02917) (-1.8593, -1.57679) (0.353177, 2.36781) (-3.15445, 2.39852) (0.551696, -1.40779) 
(-1.81532, 1.96755) (-3.03544, 2.02917) (-1.8999, -1.6097) (0.399596, 2.35875) (-3.15445, 2.39852) (0.596115, -1.4156) 
(-1.86462, 1.95906) (-3.03544, 2.02917) (-1.9344, -1.64513) (0.449742, 2.34892) (-3.15445, 2.39852) (0.644511, -1.4236) 
(-1.90952, 1.95295) (-3.03544, 2.02917) (-1.95498, -1.68211) (0.496994, 2.3412) (-3.15445, 2.39852) (0.69434, -1.43303) 
(-1.95577, 1.94957) (-3.03544, 2.02917) (-1.96358, -1.72647) (0.550818, 2.33147) (-3.15445, 2.39852) (0.754431, -1.4439) 
(-1.99957, 1.94932) (-3.03544, 2.02917) (-1.99154, -1.76163) (0.606094, 2.32247) (-3.15445, 2.39852) (0.812974, -1.45385) 
(-2.04505, 1.95457) (-3.03544, 2.02917) (-2.01278, -1.78221) (0.661648, 2.3119) (-3.15445, 2.39852) (0.872578, -1.46417) 
(-2.08134, 1.96163) (-3.03544, 2.02917) (-2.02, -1.78506) (0.704764, 2.30348) (-3.15445, 2.39852) (0.917261, -1.47271) 
(-2.12685, 1.97321) (-3.03544, 2.02917) (-2.03477, -1.77823) (0.756733, 2.29361) (-3.15445, 2.39852) (0.968828, -1.48242) 
(-2.18042, 1.98633) (-3.03544, 2.02917) (-2.04695, -1.76589) (0.813026, 2.28399) (-3.15445, 2.39852) (1.02459, -1.49226) 
(-2.225, 1.99321) (-3.03544, 2.02917) (-2.05445, -1.76077) (0.857647, 2.27546) (-3.15445, 2.39852) (1.07023, -1.49999) 
(-2.29404, 1.99956) (-3.03544, 2.02917) (-2.06468, -1.75664) (0.925033, 2.26337) (-3.15445, 2.39852) (1.13825, -1.51202) 
(-2.34555, 2.00099) (-3.03544, 2.02917) (-2.06943, -1.75481) (0.977266, 2.25449) (-3.15445, 2.39852) (1.19396, -1.52199) 
(-2.38649, 1.99888) (-3.03544, 2.02917) (-2.07348, -1.75446) (1.02214, 2.24588) (-3.15445, 2.39852) (1.23913, -1.52939) 
(-2.43135, 1.99281) (-3.03544, 2.02917) (-2.06794, -1.74935) (1.08074, 2.2342) (-3.15445, 2.39852) (1.29693, -1.53987) 
(-2.46118, 1.98646) (-3.03544, 2.02917) (-2.06509, -1.73945) (1.13978, 2.22339) (-3.15445, 2.39852) (1.3545, -1.54994) 
(-2.4739, 1.98195) (-3.03544, 2.02917) (-2.06606, -1.73266) (1.18543, 2.2157) (-3.15445, 2.39852) (1.39898, -1.55783) 
(-2.47957, 1.97985) (-3.03544, 2.02917) (-2.06505, -1.72064) (1.2462, 2.2043) (-3.15445, 2.39852) (1.45732, -1.5677) 
(-2.4713, 1.98705) (-3.03544, 2.02917) (-2.06673, -1.71203) (1.30296, 2.19415) (-3.15445, 2.39852) (1.51627, -1.57767) 
(-2.45879, 1.99847) (-3.03544, 2.02917) (-2.06725, -1.71017) (1.34712, 2.18692) (-3.15445, 2.39852) (1.56084, -1.58583) 
(-2.43615, 2.01974) (-3.03544, 2.02917) (-2.06767, -1.71355) (1.40764, 2.17871) (-3.15445, 2.39852) (1.62544, -1.59727) 
(-2.4146, 2.04351) (-3.03544, 2.02917) (-2.06888, -1.7189) (1.4606, 2.17132) (-3.15445, 2.39852) (1.68154, -1.60634) 
(-2.39859, 2.06257) (-3.03544, 2.02917) (-2.0726, -1.72294) (1.50489, 2.16396) (-3.15445, 2.39852) (1.72825, -1.61468) 
(-2.38329, 2.07806) (-3.03544, 2.02917) (-2.07901, -1.73079) (1.56533, 2.15319) (-3.15445, 2.39852) (1.7873, -1.62589) 
(-2.37844, 2.08178) (-3.03544, 2.02917) (-2.08193, -1.73596) (1.60754, 2.14632) (-3.15445, 2.39852) (1.82779, -1.63365) 
(-2.38026, 2.07971) (-3.03544, 2.02917) (-2.08882, -1.74435) (1.67183, 2.13513) (-3.15445, 2.39852) (1.89171, -1.64541) 
(-2.38877, 2.06413) (-3.03544, 2.02917) (-2.0972, -1.75365) (1.73646, 2.12459) (-3.15445, 2.39852) (1.95714, -1.65685) 
(-2.39878, 2.04268) (-3.03544, 2.02917) (-2.10411, -1.75755) (1.78767, 2.11634) (-3.15445, 2.39852) (2.00854, -1.66517) 
(-2.4112, 2.01809) (-3.03544, 2.02917) (-2.10916, -1.75839) (1.83991, 2.1081) (-3.15445, 2.39852) (2.05836, -1.67476) 
(-2.42231, 1.98735) (-3.03544, 2.02917) (-2.11193, -1.7554) (1.89483, 2.10008) (-3.15445, 2.39852) (2.11017, -1.68313) 
(-2.43251, 1.95114) (-3.03544, 2.02917) (-2.11142, -1.75497) (1.96081, 2.0908) (-3.15445, 2.39852) (2.17012, -1.69336) 
(-2.43715, 1.92864) (-3.03544, 2.02917) (-2.11062, -1.75582) (2.00805, 2.08501) (-3.15445, 2.39852) (2.21121, -1.70108) 
(-2.44144, 1.90581) (-3.03544, 2.02917) (-2.11019, -1.75803) (2.06602, 2.07898) (-3.15445, 2.39852) (2.26327, -1.71096) 
(-2.44606, 1.89296) (-3.03544, 2.02917) (-2.1093, -1.75959) (2.11917, 2.07122) (-3.15445, 2.39852) (2.29105, -1.71531) 
(-2.44995, 1.8884) (-3.03544, 2.02917) (-2.10646, -1.76025) (2.16141, 2.06597) (-3.15445, 2.39852) (2.29118, -1.71558) 
(-2.455, 1.88444) (-3.03544, 2.02917) (-2.1027, -1.76009) (2.20888, 2.06149) (-3.15445, 2.39852) (2.27789, -1.71274) 
(-2.46018, 1.88292) (-3.03544, 2.02917) (-2.09807, -1.7611) (2.26105, 2.05448) (-3.15445, 2.39852) (2.28031, -1.71328) 
(-2.46364, 1.88314) (-3.03544, 2.02917) (-2.09354, -1.76459) (2.28266, 2.05186) (-3.15445, 2.39852) (2.28751, -1.71474) 
(-2.46504, 1.88221) (-3.03544, 2.02917) (-2.08819, -1.7652) (2.27847, 2.05321) (-3.15445, 2.39852) (2.28881, -1.71479) 
(-2.46372, 1.88032) (-3.03544, 2.02917) (-2.08557, -1.7636) (2.27313, 2.05365) (-3.15445, 2.39852) (2.28744, -1.7146) 
(-2.46176, 1.87712) (-3.03544, 2.02917) (-2.08415, -1.76152) (2.28123, 2.05266) (-3.15445, 2.39852) (2.28794, -1.71462) 
(-2.46209, 1.87299) (-3.03544, 2.02917) (-2.08374, -1.75947) (2.28124, 2.05378) (-3.15445, 2.39852) (2.28772, -1.71458) 
(-2.46276, 1.86845) (-3.03544, 2.02917) (-2.08306, -1.75715) (2.28114, 2.0537) (-3.15445, 2.39852) (2.28786, -1.7146) 
(-2.46305, 1.86591) (-3.03544, 2.02917) (-2.08219, -1.75622) (2.28115, 2.05396) (-3.15445, 2.39852) (2.28765, -1.71461) 
(-2.46341, 1.86322) (-3.03544, 2.02917) (-2.08335, -1.7565) (2.281, 2.05397) (-3.15445, 2.39852) (2.28777, -1.71463) 
(-2.46537, 1.86105) (-3.03544, 2.02917) (-2.08719, -1.75655) (2.28104, 2.05387) (-3.15445, 2.39852) (2.28764, -1.71461) 
(-2.46898, 1.86124) (-3.03544, 2.02917) (-2.09016, -1.75574) (2.28103, 2.05383) (-3.15445, 2.39852) (2.28771, -1.71461) 
(-2.47141, 1.86035) (-3.03544, 2.02917) (-2.092, -1.7555) (2.28104, 2.05388) (-3.15445, 2.39852) (2.28769, -1.71461) 
(-2.47102, 1.85849) (-3.03544, 2.02917) (-2.09189, -1.75519) (2.28102, 2.05392) (-3.15445, 2.39852) (2.28767, -1.71461) 
(-2.4702, 1.85618) (-3.03544, 2.02917) (-2.09075, -1.75486) (2.28107, 2.0539) (-3.15445, 2.39852) (2.28768, -1.71462) 
(-2.47227, 1.85451) (-3.03544, 2.02917) (-2.08881, -1.75457) (2.28101, 2.05389) (-3.15445, 2.39852) (2.28766, -1.71463) 
(-2.47445, 1.8547) (-3.03544, 2.02917) (-2.08799, -1.75493) (2.28103, 2.05386) (-3.15445, 2.39852) (2.28766, -1.71461) 
(-2.47382, 1.85471) (-3.03544, 2.02917) (-2.08917, -1.75608) (2.28103, 2.05385) (-3.15445, 2.39852) (2.28766, -1.7146) 
(-2.47176, 1.85514) (-3.03544, 2.02917) (-2.09079, -1.75678) (2.28103, 2.0539) (-3.15445, 2.39852) (2.28764, -1.71461) 
(-2.47103, 1.85584) (-3.03544, 2.02917) (-2.09203, -1.75555) (2.28103, 2.05388) (-3.15445, 2.39852) (2.28765, -1.71462) 
(-2.4729, 1.85616) (-3.03544, 2.02917) (-2.09357, -1.7545) (2.28103, 2.05391) (-3.15445, 2.39852) (2.28767, -1.71462) 
(-2.47465, 1.85555) (-3.03544, 2.02917) (-2.09792, -1.75335) (2.28102, 2.0539) (-3.15445, 2.39852) (2.28766, -1.71461) 
(-2.47363, 1.8537) (-3.03544, 2.02917) (-2.10274, -1.76448) (2.281, 2.05389) (-3.15445, 2.39852) (2.28765, -1.71461) 
(-2.4721, 1.85026) (-3.03544, 2.02917) (-2.09974, -1.78344) (2.281, 2.05389) (-3.15445, 2.39852) (2.28765, -1.71462) 
(-2.47235, 1.84708) (-3.03544, 2.02917) (-2.09312, -1.78571) (2.28102, 2.05388) (-3.15445, 2.39852) (2.28765, -1.71461) 
(-2.47379, 1.84463) (-3.03544, 2.02917) (-2.09191, -1.78127) (2.281, 2.0539) (-3.15445, 2.39852) (2.28763, -1.71463) 
(-2.47368, 1.84146) (-3.03544, 2.02917) (-2.08854, -1.78096) (2.28104, 2.05388) (-3.15445, 2.39852) (2.28764, -1.7146) 
(-2.47156, 1.83856) (-3.03544, 2.02917) (-2.0846, -1.78017) (2.28103, 2.05387) (-3.15445, 2.39852) (2.28764, -1.71461) 
(-2.47116, 1.83504) (-3.03544, 2.02917) (-2.08482, -1.7813) (2.28103, 2.0539) (-3.15445, 2.39852) (2.28764, -1.7146) 
(-2.47378, 1.83144) (-3.03544, 2.02917) (-2.08852, -1.78296) (2.28102, 2.0539) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.47516, 1.82805) (-3.03544, 2.02917) (-2.09688, -1.77726) (2.28101, 2.0539) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.47225, 1.82619) (-3.03544, 2.02917) (-2.10598, -1.76362) (2.28101, 2.05389) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.46896, 1.8265) (-3.03544, 2.02917) (-2.10705, -1.74883) (2.28101, 2.05388) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.46698, 1.83309) (-3.03544, 2.02917) (-2.10191, -1.74049) (2.281, 2.05389) (-3.15445, 2.39852) (2.28765, -1.7146) 
(-2.46316, 1.84259) (-3.03544, 2.02917) (-2.09835, -1.74333) (2.28097, 2.05387) (-3.15445, 2.39852) (2.28764, -1.7146) 
(-2.45702, 1.85172) (-3.03544, 2.02917) (-2.09569, -1.74974) (2.281, 2.0539) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.43935, 1.87507) (-3.03544, 2.02917) (-2.09269, -1.76065) (2.28099, 2.0539) (-3.15445, 2.39852) (2.28764, -1.71461) 
(-2.42065, 1.89826) (-3.03544, 2.02917) (-2.09265, -1.76676) (2.281, 2.05389) (-3.15445, 2.39852) (2.28762, -1.71461) 
(-2.40542, 1.91761) (-3.03544, 2.02917) (-2.09187, -1.77317) (2.28097, 2.05389) (-3.15445, 2.39852) (2.28763, -1.71461) 
(-2.38858, 1.93983) (-3.03544, 2.02917) (-2.08687, -1.782) (2.28101, 2.05392) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.3725, 1.96071) (-3.03544, 2.02917) (-2.08014, -1.7897) (2.281, 2.05386) (-3.15445, 2.39852) (2.28761, -1.7146) 
(-2.35639, 1.98215) (-3.03544, 2.02917) (-2.07981, -1.8105) (2.281, 2.0539) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.34375, 1.99815) (-3.03544, 2.02917) (-2.06996, -1.83849) (2.281, 2.05389) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.33112, 2.01396) (-3.03544, 2.02917) (-2.04163, -1.85691) (2.28102, 2.05388) (-3.15445, 2.39852) (2.2876, -1.71462) 
(-2.31973, 2.02518) (-3.03544, 2.02917) (-2.02864, -1.85527) (2.28101, 2.05391) (-3.15445, 2.39852) (2.28763, -1.7146) 
(-2.31312, 2.03035) (-3.03544, 2.02917) (-2.01832, -1.85499) (2.28099, 2.05393) (-3.15445, 2.39852) (2.28765, -1.7146) 
(-2.30848, 2.03469) (-3.03544, 2.02917) (-2.00205, -1.85412) (2.28099, 2.05389) (-3.15445, 2.39852) (2.28761, -1.71462) 
(-2.30586, 2.03869) (-3.03544, 2.02917) (-1.98262, -1.85343) (2.28099, 2.05392) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.30707, 2.03946) (-3.03544, 2.02917) (-1.94728, -1.84554) (2.281, 2.05389) (-3.15445, 2.39852) (2.2876, -1.71462) 
(-2.31161, 2.03671) (-3.03544, 2.02917) (-1.91879, -1.82927) (2.28098, 2.05389) (-3.15445, 2.39852) (2.28759, -1.71462) 
(-2.32188, 2.03168) (-3.03544, 2.02917) (-1.87645, -1.79485) (2.28099, 2.0539) (-3.15445, 2.39852) (2.28763, -1.7146) 
(-2.33454, 2.02562) (-3.03544, 2.02917) (-1.84682, -1.75839) (2.28098, 2.05392) (-3.15445, 2.39852) (2.28761, -1.71461) 
(-2.35005, 2.01944) (-3.03544, 2.02917) (-1.82202, -1.71519) (2.28099, 2.05388) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.36585, 2.01166) (-3.03544, 2.02917) (-1.78274, -1.66533) (2.28101, 2.05388) (-3.15445, 2.39852) (2.28761, -1.71461) 
(-2.37723, 2.0056) (-3.03544, 2.02917) (-1.75481, -1.63574) (2.28101, 2.05387) (-3.15445, 2.39852) (2.28761, -1.71461) 
(-2.38807, 1.99798) (-3.03544, 2.02917) (-1.70063, -1.60802) (2.28097, 2.05391) (-3.15445, 2.39852) (2.28764, -1.71463) 
(-2.38987, 1.99261) (-3.03544, 2.02917) (-1.6391, -1.59088) (2.28101, 2.05389) (-3.15445, 2.39852) (2.28756, -1.71462) 
(-2.38153, 1.98776) (-3.03544, 2.02917) (-1.58297, -1.57624) (2.28099, 2.0539) (-3.15445, 2.39852) (2.28759, -1.71464) 
(-2.36691, 1.98665) (-3.03544, 2.02917) (-1.516, -1.56129) (2.28096, 2.05392) (-3.15445, 2.39852) (2.2876, -1.71463) 
(-2.34153, 1.99055) (-3.03544, 2.02917) (-1.42958, -1.56779) (2.281, 2.0539) (-3.15445, 2.39852) (2.28759, -1.71463) 
(-2.31632, 1.99545) (-3.03544, 2.02917) (-1.36882, -1.58306) (2.28099, 2.0539) (-3.15445, 2.39852) (2.28761, -1.71463) 
(-2.29553, 1.99854) (-3.03544, 2.02917) (-1.32684, -1.59023) (2.28098, 2.05391) (-3.15445, 2.39852) (2.28761, -1.71462) 
(-2.26988, 2.0033) (-3.03544, 2.02917) (-1.27638, -1.59685) (2.28101, 2.05389) (-3.15445, 2.39852) (2.28761, -1.71463) 
(-2.25295, 2.00808) (-3.03544, 2.02917) (-1.23887, -1.59787) (2.281, 2.05392) (-3.15445, 2.39852) (2.28763, -1.71459) 
(-2.2419, 2.01302) (-3.03544, 2.02917) (-1.21306, -1.60542) (2.28103, 2.05387) (-3.15445, 2.39852) (2.28761, -1.71459) 
(-2.23338, 2.01879) (-3.03544, 2.02917) (-1.18433, -1.60592) (2.281, 2.0539) (-3.15445, 2.39852) (2.28759, -1.71461) 
(-2.22742, 2.02574) (-3.03544, 2.02917) (-1.14704, -1.59025) (2.28098, 2.05389) (-3.15445, 2.39852) (2.28762, -1.71462) 
(-2.22374, 2.03065) (-3.03544, 2.02917) (-1.12491, -1.57444) (2.28097, 2.05388) (-3.15445, 2.39852) (2.28762, -1.7146) 
